dgp,window,model,predictor,M,mean,std,q_low,q_high
threshold,expanding,enet,x5,6,0.011759811455953806,1.1725154847456115e-05,0.011752153730748918,0.011764949171275182
threshold,expanding,enet,x5,8,0.011761821570628394,1.266680143523395e-05,0.011747383308756524,0.01177013146392561
threshold,expanding,enet,x5,12,0.01176496847194494,1.1026044442248314e-05,0.011754020915157905,0.011775341248347854
threshold,expanding,enet,x5,18,0.011768012463715945,1.78362006450007e-05,0.011754337368582665,0.011783411962653109
threshold,expanding,enet,x5,30,0.011769200993225154,8.229620004425579e-06,0.01176337684551942,0.011775530220299152
threshold,expanding,enet,x5,40,0.011766281515156251,6.483435522478676e-06,0.011759823766392561,0.011772713657612741
threshold,expanding,enet,x5,60,0.011766824672516421,3.3205901366410305e-06,0.011764746584232379,0.011769184910251976
threshold,expanding,enet,x5,80,0.011767214579692445,2.3383761800391023e-06,0.011765406452568692,0.011769390383954291
threshold,expanding,enet,x5,100,0.011764878495765357,2.3974783506764324e-06,0.011762486389671447,0.011767325473993994
threshold,expanding,enet,x5,200,0.011763456105086797,2.5490081828703436e-06,0.01176115329816974,0.011766027408059248
threshold,expanding,enet,x5,500,0.011764534136427382,1.5039157222120464e-06,0.011763059990711554,0.011766276803819965
threshold,expanding,enet,x5,1000,0.011765654453529183,1.3246957992448454e-06,0.011764262559943168,0.011766305444047323
threshold,expanding,enet,x6,3,0.002839918529860717,1.8478946948016743e-05,0.0028179064817906918,0.002854841633330363
threshold,expanding,enet,x6,6,0.002839992516002328,1.3017664197833715e-05,0.0028282617606683845,0.0028491680634068384
threshold,expanding,enet,x6,8,0.0028452618998810464,1.1490080140108733e-05,0.002838463412581764,0.002854351614437222
threshold,expanding,enet,x6,12,0.002840652556237879,8.503397991045944e-06,0.0028318291694675733,0.0028485089023893764
threshold,expanding,enet,x6,18,0.002847417893851806,8.84700146737136e-06,0.0028412470598186486,0.0028565783747783857
threshold,expanding,enet,x6,30,0.002851422329895041,7.648195174701386e-06,0.0028449624251602216,0.002855462191505761
threshold,expanding,enet,x6,40,0.0028460552661468356,3.907529194780523e-06,0.002843661430924153,0.0028485726035763774
threshold,expanding,enet,x6,60,0.0028470178994311987,5.045907424525856e-06,0.0028419221870349893,0.002851216033958236
threshold,expanding,enet,x6,80,0.002847975306685055,2.5664885719052017e-06,0.002845484214003366,0.0028494747042063654
threshold,expanding,enet,x6,100,0.0028483886292879693,6.798308449280883e-06,0.002842756766572009,0.0028538093935737857
threshold,expanding,enet,x6,200,0.0028492998824573685,2.362831898282865e-06,0.002848080537684972,0.0028511476312186954
threshold,expanding,enet,x6,500,0.002848478260127885,1.4796134542219092e-06,0.002847335615165076,0.0028500711868276046
threshold,expanding,enet,x6,1000,0.0028479989411107345,1.1705535220114017e-06,0.00284698204003638,0.002849150899380681
