dgp,window,model,predictor,M,mean,std,q_low,q_high
polynomial,rolling,xgboost,x5,8,0.0006738665899610717,0.0005292442765812232,7.712310283885089e-05,0.0010687015027148216
polynomial,rolling,xgboost,x5,12,0.0007362020603596161,0.0003407053444544682,0.0004465951441659607,0.0011059609980448037
polynomial,rolling,xgboost,x5,18,0.0007614093485214245,0.00038872366575695043,0.000417132067530278,0.0011761998105270022
polynomial,rolling,xgboost,x5,30,0.0006074385249411045,0.0002875248664662246,0.0002752507484430872,0.0008058859242860834
polynomial,rolling,xgboost,x5,40,0.000695994169957822,0.0003012438345472075,0.00041008715949171997,0.0010193899518892494
polynomial,rolling,xgboost,x5,60,0.000675335914454989,0.00025046123811753936,0.0006051055688440941,0.0008749944545543526
polynomial,rolling,xgboost,x5,80,0.0007275061492397289,0.00013310378537903202,0.0006067320143660333,0.000845519532459157
polynomial,rolling,xgboost,x5,100,0.0007826023314464811,0.0001429589029323158,0.0006414667879321736,0.0009511826619243397
polynomial,rolling,xgboost,x5,200,0.0006561757721726571,0.00011988702101772613,0.0005787436708723907,0.0007688542833461458
polynomial,rolling,xgboost,x5,500,0.0006712369560465005,6.53753959227129e-05,0.0006236180588805997,0.000718637245874968
polynomial,rolling,xgboost,x5,1000,0.000736903094941775,6.7163980073866e-05,0.0006719307213744208,0.0008071414413410431
polynomial,rolling,xgboost,x6,3,0.00715993842966182,0.0013703608562587743,0.005851320388401218,0.008655763992459216
polynomial,rolling,xgboost,x6,6,0.006701553150941069,0.0012698860870798859,0.0056816556096952135,0.0077369502588466935
polynomial,rolling,xgboost,x6,8,0.006663653901545091,0.0011370662562481008,0.005893118340189943,0.007396432977088151
polynomial,rolling,xgboost,x6,12,0.006757176919328353,0.001013285873532021,0.006340018504475364,0.007883900654548645
polynomial,rolling,xgboost,x6,18,0.006533813002059753,0.000773439436882303,0.00580031906377848,0.006904453574883513
polynomial,rolling,xgboost,x6,30,0.005834686101269687,0.0005320312024944993,0.005519517609864335,0.006284052315426449
polynomial,rolling,xgboost,x6,40,0.006345486629236827,0.00026891269994484606,0.006140586833931998,0.006645419419624257
polynomial,rolling,xgboost,x6,60,0.006418539970126646,0.0003296314313647737,0.006262024063283049,0.006688897982178708
polynomial,rolling,xgboost,x6,80,0.006254691679402802,0.0001763236606987848,0.006082521831815307,0.0063875404631245905
polynomial,rolling,xgboost,x6,100,0.006310199892417666,0.000520291653485428,0.006114164713653204,0.006758314095258776
polynomial,rolling,xgboost,x6,200,0.006180932772001302,0.00013225756258965985,0.006057026280304039,0.006326620861068449
polynomial,rolling,xgboost,x6,500,0.0062705561515932345,0.0001254814823111199,0.006147591587708867,0.006374929314438673
polynomial,rolling,xgboost,x6,1000,0.006310908495771124,0.00010371764157638913,0.006209355293960779,0.006417725056899721
